DEPTH,CAL,AC,GR,SP
1443.453,22.781,250.823,39.821,62.845
1443.578,22.749,251.912,38.593,62.756
1443.703,22.714,252.252,39.785,62.765
1443.828,22.689,251.625,40.469,62.803
1443.953,22.63,247.044,40.714,62.972
1444.078,22.603,242.855,40.07,63.115
1444.203,22.564,232.874,38.271,63.498
1444.328,22.535,223.644,37.507,63.942
1444.453,22.523,219.504,37.654,64.185
1444.578,22.515,213.422,38.159,64.819
1444.703,22.542,211.802,37.799,65.703
1444.828,22.566,211.96,37.435,66.256
1444.953,22.616,212.349,36.669,67.593
1445.078,22.652,213.372,35.993,69.224
1445.203,22.667,214.373,36.236,70.15
1445.328,22.704,221.679,40.704,72.239
1445.453,22.776,245.16,55.58,74.596
1445.578,22.84,259.105,67.382,75.815
1445.703,23.046,275.728,94.881,78.101
1445.828,23.174,276.829,107.742,79.107
1445.953,23.389,275.008,126.599,80.722
1446.078,23.48,285.215,137.167,81.744
1446.203,23.514,290.812,140.517,82.047
1446.328,23.599,289.766,143.709,82.241
1446.453,23.56,289.281,140.456,81.944
1446.578,23.438,287.066,136.325,81.613
1446.703,23.071,259.079,125.806,80.574
1446.828,22.764,232.759,114.989,79.152
1446.953,22.667,232.238,108.853,78.392
1447.078,22.534,239.324,93.495,76.905
1447.203,22.492,241.024,84.884,76.22
1447.328,22.46,242.496,70.632,75.128
1447.453,22.477,244.517,63.986,74.537
1447.578,22.495,245.441,62.669,74.445
1447.703,22.546,248.047,60.632,74.598
1447.828,22.621,250.718,58.515,75.173
1447.953,22.663,251.212,58.096,75.595
1448.078,22.754,250.96,61.185,76.65
1448.203,22.881,249.006,72.728,77.815
1448.328,22.961,248.041,82.1,78.333
1448.453,23.125,248.218,103.928,79.072
1448.578,23.221,247.028,118.26,79.259
1448.703,23.221,244.594,119.355,79.106
1448.828,23.119,239.558,110.733,78.364
1448.953,23.041,237.978,103.352,77.834
1449.078,22.917,236.169,87.799,76.645
1449.203,22.884,237.525,74.975,75.517
1449.328,22.889,239.994,70.648,75.047
1449.453,22.926,245.055,68.226,74.336
1449.578,23.05,245.121,73.994,73.793
1449.703,23.154,243.889,78.502,73.549
1449.828,23.379,241.858,86.632,73.112
1449.953,23.541,240.565,89.789,72.707
1450.078,23.592,239.74,89.294,72.528
1450.203,23.641,237.16,86.102,72.345
1450.328,23.639,235.581,84.235,72.375
1450.453,23.584,233.064,81.015,72.614
1450.578,23.495,233.93,79.932,73.083
1450.703,23.461,235.903,81.493,73.367
1450.828,23.461,241.335,92.642,73.845
1450.953,23.551,247.255,111.849,73.84
1451.078,23.595,249.332,120.283,73.569
1451.203,23.581,248.904,125.645,72.523
1451.328,23.424,246.137,113.49,71.016
1451.453,23.332,245.616,103.911,70.216
1451.578,23.2,245.585,85.472,68.717
1451.703,23.149,247.401,72.499,67.478
1451.828,23.14,249.118,67.969,66.949
1451.953,23.133,251.688,61.59,66.026
1452.078,23.134,252.199,59.672,65.641
1452.203,23.14,252.407,58.617,65.063
1452.328,23.145,251.718,60.415,64.746
1452.453,23.147,251.18,61.877,64.656
1452.578,23.153,250.515,64.139,64.571
1452.703,23.159,250.735,64.605,64.512
1452.828,23.158,251.058,64.643,64.494
1452.953,23.147,251.895,65.346,64.501
1453.078,23.136,252.575,65.486,64.671
1453.203,23.138,252.474,64.629,64.826
1453.328,23.159,251.544,62.384,65.291
1453.453,23.191,251.331,63.021,66.022
1453.578,23.205,251.379,64.622,66.472
1453.703,23.229,250.016,68.337,67.669
1453.828,23.242,248.553,69.926,68.437
1453.953,23.274,245.686,74.832,70.323
1454.078,23.338,246.297,88.373,72.736
1454.203,23.398,248.74,99.94,74.082
1454.328,23.57,255.251,128.698,76.845
1454.453,23.742,259.256,151.016,79.421
1454.578,23.799,260.176,155.935,80.599
1454.703,23.854,260.052,155.556,82.712
1454.828,23.89,254.998,150.148,84.457
1454.953,23.913,251.31,147.092,85.232
1455.078,23.946,250.433,140.471,86.674
1455.203,23.944,255.564,137.654,87.346
1455.328,23.923,272.371,134.641,88.512
1455.453,23.954,294.436,135.951,89.43
1455.578,23.999,308.419,138.075,89.804
1455.703,24.108,335.092,144.949,90.371
1455.828,24.216,349.645,153.428,90.665
1455.953,24.274,352.191,156.71,90.73
1456.078,24.38,352.883,159.908,90.777
1456.203,24.433,357.628,159.659,90.701
1456.328,24.438,356.821,158.688,90.582
1456.453,24.362,335.366,156.167,90.153
1456.578,24.132,307.505,152.507,89.434
1456.703,23.982,294.76,149.709,88.942
1456.828,23.728,261.674,141.212,87.671
1456.953,23.646,245.804,135.054,86.936
1457.078,23.532,233.093,119.704,85.364
1457.203,23.434,237.608,107.361,83.698
1457.328,23.39,240.059,105.046,82.853
1457.453,23.277,242.41,107.6,81.23
1457.578,23.064,245.665,108.32,79.777
1457.703,22.937,247.486,104.558,79.106
1457.828,22.749,245.823,92.78,77.83
1457.953,22.684,240.397,84.315,76.677
1458.078,22.662,239.394,81.906,76.154
1458.203,22.574,239.936,77.008,75.131
1458.328,22.518,239.843,73.729,74.658
1458.453,22.438,238.281,67.152,73.846
1458.578,22.411,235.609,63.314,73.216
1458.703,22.407,233.216,62.38,72.951
1458.828,22.427,226.456,60.463,72.478
1458.953,22.522,220.614,57.626,72.094
1459.078,22.595,219.282,56.684,71.968
1459.203,22.712,221.707,58.364,71.83
1459.328,22.715,231.435,65.585,71.909
1459.453,22.7,237.628,70.868,72.005
1459.578,22.775,247.906,83.909,72.345
1459.703,23.037,253.125,96.761,72.83
1459.828,23.191,253.975,100.929,73.144
1459.953,23.422,253.009,103.612,73.925
1460.078,23.485,251.936,103.629,74.387
1460.203,23.538,250.096,104.772,75.399
1460.328,23.553,248.643,106.783,76.391
1460.453,23.559,247.69,106.947,76.842
1460.578,23.571,244.655,105.695,77.561
1460.703,23.576,240.918,103.675,78.048
1460.828,23.571,239.189,102.203,78.255
1460.953,23.546,237.214,99.51,78.746
1461.078,23.528,240.695,101.818,79.484
1461.203,23.527,243.643,105.494,79.933
1461.328,23.533,247.521,113.803,80.911
1461.453,23.534,248.339,116.093,81.432
1461.578,23.529,247.442,113.791,82.413
1461.703,23.526,242.202,105.457,83.3
1461.828,23.525,239.634,102.013,83.705
1461.953,23.526,236.605,101.478,84.489
1462.078,23.525,233.61,106.702,85.17
1462.203,23.518,232.199,108.574,85.439
1462.328,23.489,231.069,108.609,85.81
1462.453,23.47,231.624,108.984,85.963
1462.578,23.476,232.756,111.967,85.953
1462.703,23.515,238.155,123.547,85.651
1462.828,23.556,245.971,135.242,84.88
1462.953,23.565,249.496,138.831,84.3
1463.078,23.558,254.342,141.134,82.792
1463.203,23.546,255.067,140.474,81.888
1463.328,23.495,253.176,135.039,79.857
1463.453,23.373,249.912,120.539,77.699
1463.578,23.286,248.106,110.134,76.67
1463.703,23.117,243.854,89.077,74.786
1463.828,22.996,242.004,75.888,73.339
1463.953,22.942,242.692,72.899,72.827
1464.078,22.83,245.507,71.362,72.2
1464.203,22.805,247.886,73.995,71.995
1464.328,22.866,248.338,77.021,71.972
1464.453,23.115,247.642,85.605,72.016
1464.578,23.392,247.144,94.441,72.086
1464.703,23.497,247.557,98.258,72.113
1464.828,23.618,249.286,104.791,72.118
1464.953,23.642,250.477,107.805,72.06
1465.078,23.624,252.825,112.702,71.803
1465.203,23.49,252.441,112.064,71.341
1465.328,23.376,250.699,108.362,71.054
1465.453,23.103,245.421,94.833,70.468
1465.578,22.892,240.41,78.475,69.99
1465.703,22.843,238.715,71.463,69.829
1465.828,22.825,237.687,62.55,69.729
1465.953,22.815,238.151,59.897,69.853
1466.078,22.792,238.651,59.416,69.99
1466.203,22.72,241.002,58.083,70.465
1466.328,22.687,242.173,57.773,70.796
1466.453,22.662,242.248,60.611,71.759
1466.578,22.739,244.399,71.324,73.039
1466.703,22.829,248.022,80.222,73.767
1466.828,23.073,254.551,102.872,75.248
1466.953,23.277,255.708,122.281,76.567
1467.078,23.329,255.963,126.595,77.132
1467.203,23.345,254.074,124.062,77.996
1467.328,23.312,249.029,117.982,78.647
1467.453,23.295,249.389,117.606,78.912
1467.578,23.279,255.438,121.76,79.316
1467.703,23.281,256.551,122.869,79.513
1467.828,23.282,253.763,119.241,79.564
1467.953,23.276,242.145,104.102,79.688
1468.078,23.268,235.04,94.981,79.804
1468.203,23.248,225.902,81.842,80.287
1468.328,23.252,234.049,82.523,81.18
1468.453,23.272,248.171,88.501,81.746
1468.578,23.346,282.115,107.191,82.985
1468.703,23.419,295.913,122.576,84.223
1468.828,23.436,295.412,124.875,84.827
1468.953,23.422,279.73,117.641,85.995
1469.078,23.357,246.997,103.927,87.193
1469.203,23.336,235.29,99.342,87.805
1469.328,23.466,229.796,100.275,89.002
1469.453,23.644,231.127,106.007,89.565
1469.578,24.085,237.686,122.608,90.517
1469.703,24.314,245.582,134.692,91.209
1469.828,24.317,250.627,137.248,91.45
1469.953,24.305,267.041,138.496,91.751
1470.078,24.392,274.184,136.516,91.803
1470.203,24.386,272.032,133.091,91.744
1470.328,24.118,267.923,120.851,91.564
1470.453,23.668,258.254,110.707,91.341
1470.578,23.491,251.203,109.62,91.253
1470.703,23.317,245.62,113.281,91.111
1470.828,23.292,249.321,117.636,90.989
1470.953,23.312,249.976,119.313,90.905
1471.078,23.412,246.778,124.76,90.658
1471.203,23.481,246.549,129.47,90.51
1471.328,23.621,265.792,140.431,90.141
1471.453,23.819,297.69,146.057,89.573
1471.578,23.954,305.112,145.034,89.16
1471.703,24.114,303.866,136.261,87.981
1471.828,23.839,289.292,121.049,86.303
1471.953,23.552,273.476,111.941,85.327
1472.078,22.983,239.363,92.902,83.273
1472.203,22.688,229.61,77.302,81.436
1472.328,22.629,231.376,72.082,80.699
1472.453,22.601,238.302,67.839,79.813
1472.578,22.632,242.791,69.303,79.69
1472.703,22.806,249.372,80.057,79.948
1472.828,23.057,251.734,97.124,80.571
1472.953,23.159,252.779,105.011,80.928
1473.078,23.253,249.172,114.238,81.599
1473.203,23.238,239.875,114.491,82.059
1473.328,23.225,238.212,112.903,82.236
1473.453,23.241,239.015,111.829,82.615
1473.578,23.33,245.224,118.36,83.091
1473.703,23.393,256.738,124.68,83.352
1473.828,23.514,286.358,139.008,83.909
1473.953,23.613,299.043,148.644,84.423
1474.078,23.653,302.655,150.742,84.63
1474.203,23.72,308.96,149.296,84.843
1474.328,23.75,303.856,145.49,84.818
1474.453,23.756,280.783,131.781,84.548
1474.578,23.644,270.174,115.813,84.058
1474.703,23.576,270.255,111.142,83.746
1474.828,23.55,277.664,113.551,82.94
1474.953,23.827,299.498,127.07,81.85
1475.078,24.062,309.89,133.398,81.147
1475.203,24.401,318.574,135.993,79.317
1475.328,24.135,309.608,120.355,77.08
1475.453,23.774,297.444,106.993,75.926
1475.578,23.006,268.791,77.49,73.791
1475.703,22.755,260.854,65.123,72.886
1475.828,22.565,256.271,51.87,71.6
1475.953,22.567,253.557,52.791,70.989
1476.078,22.582,253.735,55.402,70.882
1476.203,22.598,255.747,59.646,70.941
1476.328,22.592,248.806,62.132,71.298
1476.453,22.587,244.838,63.584,71.566
1476.578,22.591,243.116,66.63,72.222
1476.703,22.609,242.187,67.746,73.095
1476.828,22.613,239.514,67.37,73.616
1476.953,22.61,232.663,64.273,74.867
1477.078,22.638,223.907,58.756,76.452
1477.203,22.681,219.963,56.937,77.359
1477.328,22.859,219.973,62.146,79.316
1477.453,23.005,223.614,71.133,80.302
1477.578,23.385,241.063,100.093,82.17
1477.703,23.782,289.146,132.167,83.734
1477.828,23.956,314.497,144.042,84.337
1477.953,24.197,333.313,153.985,85.22
1478.078,24.245,327.767,151.706,85.753
1478.203,24.2,320.991,150.072,85.933
1478.328,24.055,286.067,149.802,86.21
1478.453,23.958,253.5,150.82,86.529
1478.578,23.934,250.94,150.898,86.742
1478.703,23.925,260.905,151.504,87.285
1478.828,23.971,268.076,153.617,87.963
1478.953,24.002,268.512,154.543,88.353
1479.078,24.064,274.668,153.547,89.204
1479.203,24.119,283.672,151.059,89.639
1479.328,24.359,299.495,144.102,90.506
1479.453,24.659,302.939,139.816,91.328
1479.578,24.731,304.306,139.623,91.71
1479.703,24.643,297.797,141.591,92.399
1479.828,24.423,272.823,143.705,92.981
1479.953,24.346,263.609,144.06,93.254
1480.078,24.275,263.044,143.326,93.683
1480.203,24.253,272.142,143.425,93.963
1480.328,24.246,276.632,144.847,94.04
1480.453,24.222,282.304,149.413,94.061
1480.578,24.21,281.596,150.874,93.993
1480.703,24.218,281.263,150.575,93.718
1480.828,24.317,301.509,149.042,93.222
1480.953,24.402,315.859,148.584,92.884
1481.078,24.589,339.822,147.734,92.009
1481.203,24.726,360.772,144.893,90.936
1481.328,24.757,366.239,142.21,90.401
1481.453,24.72,362.227,133.382,89.466
1481.578,24.611,364.726,120.37,88.901
1481.703,24.589,370.478,114.477,88.786
1481.828,24.701,375.013,108.873,88.882
1481.953,24.849,373.061,111.585,89.268
1482.078,24.847,371.919,114.017,89.497
1482.203,24.696,362.991,114.893,89.972
1482.328,24.601,357.243,112.089,90.195
1482.453,24.477,363.989,101.48,90.61
1482.578,24.485,377.732,92.755,90.915
1482.703,24.539,370.021,92.898,91.023
1482.828,24.707,339.28,104.055,91.157
1482.953,24.947,316.258,121.644,91.211
1483.078,25.173,302.766,129.276,91.228
1483.203,25.982,292.733,139.173,91.273
1483.328,26.872,335.779,142.383,91.351
1483.453,27.081,362.51,141.586,91.391
1483.578,26.822,394.94,134.632,91.491
1483.703,26.472,399.957,129.384,91.526
1483.828,25.854,384.819,121.424,91.549
1483.953,25.658,338.218,123.029,91.473
1484.078,25.625,312.874,127.523,91.419
1484.203,25.394,276.653,139.041,91.224
1484.328,24.913,260.689,147.352,90.955
1484.453,24.685,257.121,149.555,90.833
1484.578,24.418,256.009,150.692,90.658
1484.703,24.296,257.212,150.346,90.538
1484.828,24.243,257.052,150.47,90.489
1484.953,24.127,256.761,150.427,90.404
1485.078,24.035,256.576,148.899,90.212
1485.203,23.999,255.822,147.404,90.049
1485.328,23.929,253.705,143.687,89.577
1485.453,23.892,251.917,142.043,89.287
1485.578,23.831,246.813,140.225,88.574
1485.703,23.799,249.662,140.654,87.693
1485.828,23.785,253.285,140.945,87.183
1485.953,23.739,254.618,139.664,85.916
1486.078,23.668,252.069,134.992,84.217
1486.203,23.632,250.122,130.902,83.252
1486.328,23.574,238.545,118.976,81.305
1486.453,23.531,225.822,104.884,79.635
1486.578,23.512,223.049,99.028,79.034
1486.703,23.486,221.035,92.253,78.461
1486.828,23.486,221.356,91.311,78.474
1486.953,23.53,227.408,93.681,78.933
1487.078,23.633,236.212,102.456,79.759
1487.203,23.69,239.583,109.186,80.232
1487.328,23.778,243.516,123.142,81.162
1487.453,23.795,242.454,130.268,82.106
1487.578,23.778,239.601,130.442,82.595
1487.703,23.713,233.749,127.793,83.595
1487.828,23.656,237.371,127.587,84.625
1487.953,23.649,241.805,129.475,85.139
1488.078,23.68,247.553,136.411,86.102
1488.203,23.725,254.461,144.338,86.918
1488.328,23.742,258.782,146.952,87.266
1488.453,23.783,257.604,147.081,87.809
1488.578,23.814,252.735,144.537,88.011
1488.703,23.872,246.211,136.378,88.245
1488.828,23.89,241.106,129.374,88.284
1488.953,23.885,237.364,127.965,88.222
1489.078,23.883,233.639,129.186,87.921
1489.203,23.895,235.791,132.454,87.343
1489.328,23.904,237.843,133.298,86.945
1489.453,23.919,244.717,131.573,86.034
1489.578,23.914,252.806,125.748,85.021
1489.703,23.901,255.8,122.644,84.505
1489.828,23.861,259.564,119.235,83.414
1489.953,23.819,259.369,118.912,82.211
1490.078,23.802,257.555,118.356,81.543
1490.203,23.768,253.605,116.106,80.015
1490.328,23.748,252.604,115.543,79.148
1490.453,23.69,252.947,117.042,77.144
1490.578,23.605,254.996,119.259,74.723
1490.703,23.552,255.613,119.15,73.41
1490.828,23.436,255.197,115.84,70.752
1490.953,23.336,251.122,110.278,68.361
1491.078,23.305,246.461,107.03,67.404
1491.203,23.276,234.074,98.721,66.035
1491.328,23.24,225.06,87.35,65.389
1491.453,23.212,222.312,81.74,65.277
1491.578,23.152,219.042,75.231,65.364
1491.703,23.126,219.287,74.981,65.573
1491.828,23.092,223.968,77.507,66.312
1491.953,23.116,233.724,79.771,67.595
1492.078,23.162,244.174,80.701,68.432
1492.203,23.317,275.782,83.904,70.55
1492.328,23.56,294.979,90.333,73.109
1492.453,23.707,294.844,95.276,74.459
1492.578,23.958,287.509,109.779,77.122
1492.703,24.041,275.443,127.454,79.486
1492.828,24.06,266.17,135.227,80.49
1492.953,24.233,262.327,146.455,82.06
1493.078,24.648,295.418,152.445,83.031
1493.203,24.887,314.693,153.595,83.309
1493.328,25.268,336.299,153.435,83.419
1493.453,25.365,338.15,153.053,83.222
1493.578,25.262,323.366,150.422,82.307
1493.703,24.724,284.195,138.753,80.757
1493.828,24.367,261.833,129.016,79.836
1493.953,23.757,229.555,110.582,77.879
1494.078,23.504,225.871,105.416,75.951
1494.203,23.484,231.253,107.764,75.005
1494.328,23.481,241.452,113.403,73.136
1494.453,23.347,243.761,110.04,71.223
1494.578,23.204,241.726,103.522,70.261
1494.703,22.852,233.473,84.686,68.48
1494.828,22.709,229.634,75.008,67.703
1494.953,22.589,228.612,61.263,66.507
1495.078,22.623,235.266,58.529,65.775
1495.203,22.657,240.227,61.162,65.575
1495.328,22.756,253.031,73.837,65.388
1495.453,22.977,263.719,95.367,65.095
1495.578,23.13,265.309,107.008,64.728
1495.703,23.418,260.876,122.924,63.213
1495.828,23.552,252.289,119.163,60.601
1495.953,23.546,248.336,110.161,58.964
1496.078,23.433,243.061,87.723,55.395
1496.203,23.276,242.985,72.315,52.006
1496.328,23.22,244.332,69.283,50.572
1496.453,23.222,245.538,69.605,48.324
1496.578,23.279,244.646,71.144,47.499
1496.703,23.417,242.04,74.288,46.377
1496.828,23.464,240.179,76.445,45.978
1496.953,23.453,239.43,77.155,46.049
1497.078,23.416,238.919,77.541,46.68
1497.203,23.37,239.69,75.994,48.016
1497.328,23.344,239.925,74.82,48.881
1497.453,23.303,240.147,73.285,50.859
1497.578,23.278,241.628,73.926,52.877
1497.703,23.272,242.691,74.752,53.862
1497.828,23.296,243.678,76.401,55.733
1497.953,23.338,243.238,76.538,56.645
1498.078,23.438,241.457,74.611,58.505
1498.203,23.455,239.331,71.052,60.516
1498.328,23.44,237.796,69.504,61.592
1498.453,23.448,233.594,67.453,63.902
1498.578,23.517,227.825,65.771,66.508
1498.703,23.551,224.715,64.981,67.905
1498.828,23.593,221.788,65.821,70.805
1498.953,23.661,224.877,73.926,73.667
1499.078,23.719,227.821,81.473,75.004
1499.203,23.848,236.245,100.507,77.449
1499.328,23.944,245.526,117.509,79.468
1499.453,23.973,248.628,123.568,80.347
1499.578,24.009,251.491,131.405,81.861
1499.703,24.021,252.188,133.399,82.509
1499.828,24.032,252.638,133.406,83.623
1499.953,24.033,250.117,128.745,84.558
1500.078,24.031,248.15,125.662,84.994
1500.203,24.03,245.83,120.255,85.8
1500.328,24.042,245.454,117.219,86.579
1500.453,24.051,247.196,117.017,86.956
1500.578,24.075,263.551,119.294,87.601
1500.703,24.096,286.957,121.291,88.075
1500.828,24.101,292.562,120.646,88.259
1500.953,24.09,292.869,115.768,88.5
1501.078,24.05,282.423,109.518,88.655
1501.203,24.021,270.506,106.738,88.758
1501.328,23.95,245.914,102.223,89.066
1501.453,23.913,240.694,101.48,89.272
1501.578,23.855,241.885,106.344,89.772
1501.703,23.838,244.315,117.542,90.341
1501.828,23.842,245.18,122.452,90.598
1501.953,23.859,246.468,127.583,91.023
1502.078,23.885,250.35,129.197,91.341
1502.203,23.903,255.188,130.342,91.476
1502.328,23.961,266.79,134.383,91.694
1502.453,24.028,275.215,138.779,91.795
1502.578,24.049,278.839,140.405,91.777
1502.703,24.049,282.08,142.178,91.608
1502.828,24.033,280.903,142.556,91.474
1502.953,24.004,279.415,142.816,91.116
1503.078,24.002,280.136,140.925,90.719
1503.203,24.013,277.844,139.141,90.527
1503.328,24.042,268.36,136.569,90.113
1503.453,24.052,257.767,136.7,89.697
1503.578,24.047,252.615,136.959,89.499
1503.703,24.023,244.671,135.312,89.165
1503.828,23.991,242.979,130.774,88.868
1503.953,23.97,243.522,128.281,88.724
1504.078,23.924,244.27,124.859,88.409
1504.203,23.881,244.39,124.937,87.981
1504.328,23.86,244.325,126.406,87.733
1504.453,23.811,243.681,130.609,87.207
1504.578,23.781,243.275,132.228,86.958
1504.703,23.715,241.786,132.033,86.558
1504.828,23.667,239.451,128.456,86.319
1504.953,23.656,239.315,126.762,86.262
1505.078,23.658,242.254,125.958,86.262
1505.203,23.689,247.489,129.547,86.398
1505.328,23.716,250.644,132.468,86.496
1505.453,23.787,256.31,137.852,86.689
1505.578,23.841,258.372,139.747,86.83
1505.703,23.853,258.102,139.334,86.855
1505.828,23.849,256.318,137.958,86.78
1505.953,23.839,255.334,137.744,86.697
1506.078,23.819,256.802,138.623,86.469
1506.203,23.833,265.412,138.801,86.183
1506.328,23.868,267.958,137.238,85.999
1506.453,23.938,261.261,129.786,85.518
1506.578,23.864,248.257,118.648,84.858
1506.703,23.761,241.236,112.715,84.478
1506.828,23.539,224.643,102.549,83.658
1506.953,23.436,216.317,97.495,82.769
1507.078,23.427,217.639,96.925,82.285
1507.203,23.422,223.11,96.289,81.253
1507.328,23.398,225.629,92.709,80.163
1507.453,23.377,225.8,90.106,79.631
1507.578,23.327,225.611,85.362,78.689
1507.703,23.302,225.392,83.471,78.3
1507.828,23.26,224.782,80.833,77.679
1507.953,23.239,223.049,81.09,77.162
1508.078,23.241,221.056,82.327,76.905
1508.203,23.27,217.052,84.543,76.35
1508.328,23.324,218.09,85.853,75.77
1508.453,23.356,220.367,87.199,75.46
1508.578,23.418,226.199,93.029,74.77
